topic_bm,title_bm,content_bm,category_bm,topic_en,title_en,content_en,category_en,banner,media
Sirah Nabi dan Sahabat,Hijrah ke Madinah,"<p>Hijrah adalah titik perubahan dalam dakwah Islam. Ia bukan sekadar perpindahan tempat, tetapi strategi untuk menyebarkan Islam.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Sesungguhnya orang-orang yang beriman dan berhijrah serta berjihad di jalan Allah, mereka itulah yang mengharapkan rahmat Allah.' (Surah Al-Baqarah: 218)</blockquote> <h3>Peristiwa Hijrah</h3> <ul> <li><b>Kaum Quraisy merancang untuk membunuh Nabi.</b></li> <li><b>Abu Bakar menemani Nabi dalam perjalanan ke Madinah.</b></li> <li><b>Sampai di Madinah, Nabi disambut oleh penduduk dengan penuh kegembiraan.</b></li> </ul>",Sirah Nabi,Prophet's Biography and Companions,The Migration to Madinah,"<p>The migration (Hijrah) was a turning point in Islamic history. It was not just a physical move, but a strategic step in spreading Islam.</p> <h3>Quranic Evidence</h3> <blockquote>'Indeed, those who have believed and those who emigrated and fought in the cause of Allah - it is they who hope for Allah's mercy.' (Surah Al-Baqarah: 218)</blockquote> <h3>Key Events of Hijrah</h3> <ul> <li><b>The Quraysh planned to assassinate the Prophet.</b></li> <li><b>Abu Bakr accompanied the Prophet on the journey to Madinah.</b></li> <li><b>Upon arrival, the people of Madinah welcomed him with joy.</b></li> </ul>",Prophet's Biography,,,,,
Sirah Nabi dan Sahabat,Perang Badar,<p>Perang Badar adalah peperangan pertama dalam Islam yang berlaku pada tahun ke-2 Hijrah.</p>,Perang,Prophet's Biography and Companions,The Battle of Badr,"<p>The Battle of Badr was the first battle in Islam, occurring in the 2nd year of Hijrah.</p>",Battle,,,,,
Sirah Nabi dan Sahabat,Perang Uhud,<p>Perang Uhud berlaku pada tahun ke-3 Hijrah dan merupakan ujian besar bagi umat Islam.</p>,Perang,Prophet's Biography and Companions,The Battle of Uhud,<p>The Battle of Uhud occurred in the 3rd year of Hijrah and was a great test for the Muslims.</p>,Battle,,,,,
Sirah Nabi dan Sahabat,Fathu Mekah (Pembukaan Kota Mekah),<p>Fathu Mekah adalah pembukaan kota Mekah oleh Nabi Muhammad SAW tanpa pertumpahan darah.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Apabila telah datang pertolongan Allah dan kemenangan.' (Surah An-Nasr: 1)</blockquote> <h3>Peristiwa Penting</h3> <ul> <li><b>Nabi memasuki Mekah dengan aman.</b></li> <li><b>Berhala di sekitar Kaabah dihancurkan.</b></li> <li><b>Penduduk Mekah diberikan pengampunan.</b></li> </ul>,Sirah Nabi,Prophet's Biography and Companions,The Conquest of Mecca,<p>The conquest of Mecca was a bloodless victory led by Prophet Muhammad SAW.</p> <h3>Quranic Evidence</h3> <blockquote>'When the victory of Allah has come and the conquest.' (Surah An-Nasr: 1)</blockquote> <h3>Key Events</h3> <ul> <li><b>The Prophet entered Mecca peacefully.</b></li> <li><b>Idols around the Kaaba were destroyed.</b></li> <li><b>The people of Mecca were granted forgiveness.</b></li> </ul>,Prophet's Biography,,,,,
Sirah Nabi dan Sahabat,Khulafa' Ar-Rasyidin: Kepimpinan Abu Bakar As-Siddiq,"<p>Abu Bakar As-Siddiq adalah khalifah pertama selepas kewafatan Rasulullah SAW. Kepimpinannya menjadi contoh dalam menegakkan Islam.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Janganlah kamu bersedih, sesungguhnya Allah bersama kita.' (Surah At-Taubah: 40)</blockquote> <h3>Keutamaan Abu Bakar</h3> <ul> <li><b>Sahabat setia Rasulullah:</b> Menemani Nabi dalam Hijrah ke Madinah.</li> <li><b>Menghimpunkan al-Quran:</b> Menyusun wahyu dalam bentuk tulisan.</li> <li><b>Memerangi golongan murtad:</b> Memastikan Islam tetap teguh selepas kewafatan Nabi.</li> </ul>",Khulafa' Ar-Rasyidin,Prophet's Biography and Companions,The Leadership of Abu Bakr As-Siddiq,<p>Abu Bakr As-Siddiq was the first Caliph after the passing of Prophet Muhammad SAW. His leadership was a model in upholding Islam.</p> <h3>Quranic Evidence</h3> <blockquote>'Do not grieve; indeed Allah is with us.' (Surah At-Taubah: 40)</blockquote> <h3>Virtues of Abu Bakr</h3> <ul> <li><b>The Prophet's closest companion:</b> He accompanied the Prophet in the Hijrah to Madinah.</li> <li><b>Compilation of the Quran:</b> He initiated the written preservation of the Quran.</li> <li><b>Fought apostasy movements:</b> Ensured Islam remained strong after the Prophet's passing.</li> </ul>,Rightly Guided Caliphs,,,,,
Sirah Nabi dan Sahabat,Keberanian Umar bin Al-Khattab,"<p>Umar bin Al-Khattab adalah khalifah kedua yang terkenal dengan keberanian dan keadilannya.</p> <h3>Hadis Rasulullah</h3> <blockquote>'Jika ada nabi selepas aku, maka dia adalah Umar bin Al-Khattab.' (Hadis Riwayat Tirmizi)</blockquote> <h3>Keistimewaan Umar</h3> <ul> <li><b>Pemimpin yang tegas:</b> Memerintah dengan keadilan dan ketegasan.</li> <li><b>Memperluaskan empayar Islam:</b> Menakluk Parsi dan Rom.</li> <li><b>Memperkenalkan sistem pentadbiran Islam:</b> Menubuhkan pasukan polis dan Baitulmal.</li> </ul>",Khulafa' Ar-Rasyidin,Prophet's Biography and Companions,The Courage of Umar ibn Al-Khattab,"<p>Umar ibn Al-Khattab was the second Caliph known for his bravery and justice.</p> <h3>Prophet's Hadith</h3> <blockquote>'If there were a prophet after me, it would be Umar ibn Al-Khattab.' (Hadith by Tirmidhi)</blockquote> <h3>Virtues of Umar</h3> <ul> <li><b>A just and firm leader:</b> Governed with fairness and strictness.</li> <li><b>Expanded the Islamic empire:</b> Conquered Persia and Rome.</li> <li><b>Introduced Islamic administration:</b> Established a police force and treasury (Baitulmal).</li> </ul>",Rightly Guided Caliphs,,,,,
Sirah Nabi dan Sahabat,Kelembutan dan Kedermawanan Uthman bin Affan,"<p>Uthman bin Affan dikenali sebagai khalifah yang pemurah dan berhati lembut.</p> <h3>Hadis Rasulullah</h3> <blockquote>'Setiap nabi memiliki teman di syurga, dan temanku di syurga adalah Uthman bin Affan.' (Hadis Riwayat Tirmizi)</blockquote> <h3>Jasa Uthman kepada Islam</h3> <ul> <li><b>Menyumbang harta untuk Islam:</b> Membeli telaga Rumah dan menyumbang untuk jihad.</li> <li><b>Mengumpulkan dan menyusun al-Quran:</b> Mengelakkan perpecahan bacaan al-Quran.</li> <li><b>Khalifah yang sabar:</b> Diuji dengan fitnah, tetapi tetap teguh dalam iman.</li> </ul>",Khulafa' Ar-Rasyidin,Prophet's Biography and Companions,The Generosity of Uthman ibn Affan,"<p>Uthman ibn Affan was known as a generous and kind-hearted Caliph.</p> <h3>Prophet's Hadith</h3> <blockquote>'Every prophet has a companion in Paradise, and my companion there is Uthman ibn Affan.' (Hadith by Tirmidhi)</blockquote> <h3>Contributions of Uthman to Islam</h3> <ul> <li><b>Donated wealth for Islam:</b> Purchased the well of Rumah and contributed to jihad.</li> <li><b>Compiled and standardized the Quran:</b> Prevented disputes over Quranic recitations.</li> <li><b>A patient leader:</b> Endured trials and stayed firm in faith.</li> </ul>",Rightly Guided Caliphs,,,,,
Sirah Nabi dan Sahabat,Kepimpinan Ali bin Abi Talib,<p>Ali bin Abi Talib adalah khalifah keempat yang terkenal dengan kebijaksanaan dan keberanian.</p> <h3>Hadis Rasulullah</h3> <blockquote>'Aku adalah kota ilmu dan Ali adalah pintunya.' (Hadis Riwayat Tirmizi)</blockquote> <h3>Keistimewaan Ali</h3> <ul> <li><b>Ahli ilmu dan hikmah:</b> Menguasai pelbagai cabang ilmu.</li> <li><b>Pahlawan yang gagah berani:</b> Pejuang utama dalam Perang Badar dan Uhud.</li> <li><b>Pemimpin yang adil:</b> Memerintah dengan kebijaksanaan di tengah fitnah.</li> </ul>,Khulafa' Ar-Rasyidin,Prophet's Biography and Companions,The Leadership of Ali ibn Abi Talib,"<p>Ali ibn Abi Talib was the fourth Caliph known for his wisdom and bravery.</p> <h3>Prophet's Hadith</h3> <blockquote>'I am the city of knowledge, and Ali is its gate.' (Hadith by Tirmidhi)</blockquote> <h3>Virtues of Ali</h3> <ul> <li><b>A scholar and wise leader:</b> Mastered various fields of knowledge.</li> <li><b>A fearless warrior:</b> Key fighter in the Battles of Badr and Uhud.</li> <li><b>A just ruler:</b> Governed with wisdom during a time of turmoil.</li> </ul>",Rightly Guided Caliphs,,,,,
Sirah Nabi dan Sahabat,Masa Kecil Nabi Muhammad SAW,"<p>Nabi Muhammad SAW dibesarkan sebagai anak yatim, tetapi Allah menjaganya dengan penuh kasih sayang.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Bukankah Dia mendapatimu sebagai seorang yatim, lalu Dia melindungimu?' (Surah Ad-Dhuha: 6)</blockquote> <h3>Peristiwa Penting di Zaman Kanak-Kanak Baginda</h3> <ul> <li><b>Disusui oleh Halimatus Sa'diyah:</b> Baginda membesar di persekitaran pedalaman yang bersih.</li> <li><b>Peristiwa Pembelahan Dada:</b> Jibril membersihkan hati baginda sebagai persediaan menjadi Rasul.</li> <li><b>Dibesarkan dengan akhlak mulia:</b> Baginda terkenal sebagai ""Al-Amin"" sejak kecil.</li> </ul>",Sirah Nabi,Prophet's Biography and Companions,The Childhood of Prophet Muhammad,"<p>Prophet Muhammad SAW was raised as an orphan, but Allah protected him with great love.</p> <h3>Quranic Evidence</h3> <blockquote>'Did He not find you an orphan and give [you] refuge?' (Surah Ad-Dhuha: 6)</blockquote> <h3>Significant Events in His Childhood</h3> <ul> <li><b>Breastfed by Halimatus Sa'diyah:</b> He grew up in a clean and healthy environment.</li> <li><b>The Incident of Chest Cleansing:</b> Angel Jibril purified his heart in preparation for prophethood.</li> <li><b>Raised with noble character:</b> He was known as ""Al-Amin"" (The Trustworthy) from a young age.</li> </ul>",Prophet's Biography,,,,,
Sirah Nabi dan Sahabat,Kehidupan Nabi Sebelum Kenabian,"<p>Sebelum menjadi Rasul, Nabi Muhammad SAW menjalani kehidupan sebagai seorang pedagang yang jujur dan dipercayai.</p> <h3>Hadis Rasulullah</h3> <blockquote>'Pedagang yang jujur dan amanah akan bersama para nabi di syurga.' (Hadis Riwayat Tirmizi)</blockquote> <h3>Pekerjaan Baginda Sebelum Kenabian</h3> <ul> <li><b>Gembala kambing:</b> Baginda membesar dengan sifat sabar dan bertanggungjawab.</li> <li><b>Pedagang yang berjaya:</b> Kejujuran baginda menarik perhatian Siti Khadijah.</li> <li><b>Sering bertafakur di Gua Hira:</b> Baginda mencari kebenaran dan menjauhi penyembahan berhala.</li> </ul>",Sirah Nabi,Prophet's Biography and Companions,The Life of Prophet Muhammad Before Prophethood,"<p>Before becoming a Prophet, Muhammad SAW was a trustworthy and honest merchant.</p> <h3>Prophet's Hadith</h3> <blockquote>'A truthful and honest merchant will be with the Prophets in Paradise.' (Hadith by Tirmidhi)</blockquote> <h3>His Occupations Before Prophethood</h3> <ul> <li><b>Shepherd:</b> He developed patience and responsibility.</li> <li><b>Successful merchant:</b> His honesty attracted the attention of Khadijah.</li> <li><b>Meditation in Cave Hira:</b> He sought truth and distanced himself from idol worship.</li> </ul>",Prophet's Biography,,,,,
Sirah Nabi dan Sahabat,Pembinaan Masjid Nabawi,"<p>Masjid Nabawi adalah pusat penyebaran Islam di Madinah, tempat ibadah, pembelajaran, dan musyawarah.</p> <h3>Hadis Rasulullah</h3> <blockquote>'Barang siapa membangun masjid kerana Allah, maka Allah akan membangunkan baginya rumah di syurga.' (Hadis Riwayat Bukhari dan Muslim)</blockquote> <h3>Kepentingan Masjid Nabawi</h3> <ul> <li><b>Pusat ibadah:</b> Solat berjemaah dan aktiviti keagamaan.</li> <li><b>Pusat pendidikan:</b> Para sahabat belajar ilmu agama di sini.</li> <li><b>Pusat pemerintahan:</b> Nabi mengatur strategi dakwah dan pemerintahan Islam.</li> </ul>",Sirah Nabi,Prophet's Biography and Companions,The Construction of Masjid Nabawi,"<p>Masjid Nabawi was the center of Islamic propagation in Madinah, serving as a place of worship, learning, and governance.</p> <h3>Prophet's Hadith</h3> <blockquote>'Whoever builds a mosque for Allah, Allah will build for him a house in Paradise.' (Hadith by Bukhari and Muslim)</blockquote> <h3>Significance of Masjid Nabawi</h3> <ul> <li><b>Center of worship:</b> Congregational prayers and religious activities.</li> <li><b>Center of education:</b> The companions learned religious knowledge here.</li> <li><b>Center of governance:</b> The Prophet managed Islamic affairs from this mosque.</li> </ul>",Prophet's Biography,,,,,
Sirah Nabi dan Sahabat,Perjanjian Hudaibiyah,"<p>Perjanjian Hudaibiyah adalah perjanjian damai antara kaum Muslimin dan Quraisy, yang membuka jalan bagi penyebaran Islam.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Sesungguhnya Kami telah memberikan kepadamu kemenangan yang nyata.' (Surah Al-Fath: 1)</blockquote> <h3>Isi Perjanjian Hudaibiyah</h3> <ul> <li><b>Gencatan senjata selama 10 tahun.</b></li> <li><b>Kaum Muslim tidak dibenarkan masuk Mekah tahun itu.</b></li> <li><b>Orang Quraisy yang masuk Islam tanpa izin walinya harus dikembalikan.</b></li> </ul>",Sirah Nabi,Prophet's Biography and Companions,The Treaty of Hudaibiyah,"<p>The Treaty of Hudaibiyah was a peace agreement between the Muslims and the Quraysh, paving the way for the spread of Islam.</p> <h3>Quranic Evidence</h3> <blockquote>'Indeed, We have given you a clear victory.' (Surah Al-Fath: 1)</blockquote> <h3>Terms of the Treaty</h3> <ul> <li><b>A 10-year ceasefire.</b></li> <li><b>Muslims were not allowed to enter Mecca that year.</b></li> <li><b>Any Quraysh who converted to Islam without guardian approval must be returned.</b></li> </ul>",Prophet's Biography,,,,,
Sirah Nabi dan Sahabat,Kisah Bilal bin Rabah: Muazzin Pertama Islam,"<p>Bilal bin Rabah adalah sahabat Rasulullah SAW yang terkenal sebagai muazzin pertama dalam Islam dan keteguhannya dalam iman.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Sesungguhnya orang-orang yang berkata: Tuhan kami ialah Allah, kemudian mereka tetap teguh pendiriannya, maka malaikat akan turun kepada mereka.' (Surah Fussilat: 30)</blockquote> <h3>Keteguhan Bilal dalam Islam</h3> <ul> <li><b>Disiksa kerana beriman:</b> Bilal tetap teguh dengan ucapan ""Ahad, Ahad"" walaupun disiksa.</li> <li><b>Menjadi muazzin pertama:</b> Rasulullah memilih Bilal kerana suaranya yang merdu.</li> <li><b>Dikasihi oleh Rasulullah:</b> Nabi mendengar tapak kaki Bilal di syurga.</li> </ul>",Sahabat Nabi,Prophet's Biography and Companions,The Story of Bilal bin Rabah: The First Caller to Prayer,"<p>Bilal bin Rabah was a companion of Prophet Muhammad SAW known as the first muazzin and for his steadfastness in faith.</p> <h3>Quranic Evidence</h3> <blockquote>'Indeed, those who have said, 'Our Lord is Allah' and then remained steadfast - the angels will descend upon them.' (Surah Fussilat: 30)</blockquote> <h3>Bilal's Firmness in Islam</h3> <ul> <li><b>Tortured for his faith:</b> Bilal endured punishment but remained firm, saying ""Ahad, Ahad"" (One, One).</li> <li><b>Became the first caller to prayer:</b> The Prophet chose Bilal due to his melodious voice.</li> <li><b>Beloved by the Prophet:</b> The Prophet heard Bilal's footsteps in Paradise.</li> </ul>",Companions of the Prophet,,,,,
Sirah Nabi dan Sahabat,Kisah Salman Al-Farisi: Pencari Kebenaran,<p>Salman Al-Farisi adalah seorang sahabat yang mengembara jauh mencari kebenaran sehingga akhirnya bertemu Islam.</p> <h3>Hadis Rasulullah</h3> <blockquote>'Salman adalah sebahagian dari keluargaku (Ahlul Bait).' (Hadis Riwayat Ibn Majah)</blockquote> <h3>Perjalanan Salman Mencari Islam</h3> <ul> <li><b>Dari Parsi ke Syam:</b> Salman belajar dengan pendeta Nasrani.</li> <li><b>Dijual sebagai hamba:</b> Beliau akhirnya dibawa ke Madinah.</li> <li><b>Mengenali Rasulullah:</b> Salman menguji kenabian Nabi dengan melihat tanda di belakang tubuh baginda.</li> </ul>,Sahabat Nabi,Prophet's Biography and Companions,The Story of Salman Al-Farisi: The Seeker of Truth,<p>Salman Al-Farisi was a companion who traveled far in search of truth until he finally found Islam.</p> <h3>Prophet's Hadith</h3> <blockquote>'Salman is part of my family (Ahlul Bait).' (Hadith by Ibn Majah)</blockquote> <h3>Salman's Journey to Islam</h3> <ul> <li><b>From Persia to Syria:</b> Salman studied under Christian monks.</li> <li><b>Sold as a slave:</b> He was eventually taken to Madinah.</li> <li><b>Recognizing the Prophet:</b> Salman tested the Prophet's signs by examining the mark on his back.</li> </ul>,Companions of the Prophet,,,,,
Sirah Nabi dan Sahabat,Kisah Abu Ubaidah bin Al-Jarrah: Penjaga Amanah Umat Islam,"<p>Abu Ubaidah bin Al-Jarrah adalah salah seorang daripada sepuluh sahabat yang dijamin masuk syurga.</p> <h3>Hadis Rasulullah</h3> <blockquote>'Setiap umat mempunyai penjaga amanah, dan penjaga amanah umat ini adalah Abu Ubaidah.' (Hadis Riwayat Tirmizi)</blockquote> <h3>Keistimewaan Abu Ubaidah</h3> <ul> <li><b>Jujur dan amanah:</b> Nabi menggelarnya sebagai ""Aminul Ummah"" (Penjaga Amanah Umat).</li> <li><b>Memimpin tentera Islam:</b> Beliau mengetuai perang melawan Rom.</li> <li><b>Hidup sederhana:</b> Tidak tamak harta walaupun menjadi pemimpin.</li> </ul>",Sahabat Nabi,Prophet's Biography and Companions,The Story of Abu Ubaidah bin Al-Jarrah: The Trustworthy Guardian,"<p>Abu Ubaidah bin Al-Jarrah was one of the ten companions promised Paradise.</p> <h3>Prophet's Hadith</h3> <blockquote>'Every nation has a trustee, and the trustee of this nation is Abu Ubaidah.' (Hadith by Tirmidhi)</blockquote> <h3>Virtues of Abu Ubaidah</h3> <ul> <li><b>Honest and trustworthy:</b> The Prophet named him ""Aminul Ummah"" (The Nation's Trustee).</li> <li><b>Led Islamic armies:</b> Commanded forces against the Romans.</li> <li><b>Lived simply:</b> He remained humble despite being a leader.</li> </ul>",Companions of the Prophet,,,,,
Sebalik Nama Surah,Surah Al-Fatihah: Pembukaan dan Induk Al-Quran,<p>Surah Al-Fatihah adalah surah pertama dalam Al-Quran dan disebut sebagai "Ummul Kitab" (Induk Kitab).</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Dan sesungguhnya Kami telah berikan kepadamu tujuh ayat yang dibaca berulang-ulang dan Al-Quran yang agung.' (Surah Al-Hijr: 87)</blockquote> <h3>Maksud Nama Al-Fatihah</h3> <ul> <li><b>Al-Fatihah bermaksud "Pembukaan":</b> Ia surah pertama dalam Al-Quran.</li> <li><b>Ummul Kitab:</b> Surah ini merangkumi intipati ajaran Islam.</li> <li><b>Penyembuh (Asy-Syifa'):</b> Rasulullah menyebut ia sebagai penyembuh hati.</li> </ul>,Surah,Meanings Behind Surah Names,Surah Al-Fatihah: The Opening and the Mother of the Quran,<p>Surah Al-Fatihah is the first chapter in the Quran and is referred to as "Ummul Kitab" (The Mother of the Book).</p> <h3>Quranic Evidence</h3> <blockquote>'And We have certainly given you seven oft-repeated verses and the great Quran.' (Surah Al-Hijr: 87)</blockquote> <h3>Meaning of the Name Al-Fatihah</h3> <ul> <li><b>Al-Fatihah means "The Opening":</b> It is the first surah in the Quran.</li> <li><b>Ummul Kitab:</b> This surah encapsulates the essence of Islamic teachings.</li> <li><b>The Healer (Asy-Syifa'):</b> The Prophet described it as a cure for the heart.</li> </ul>,Surah,,,,,
Sebalik Nama Surah,Surah Al-Baqarah: Lembu Betina dan Hikmahnya,<p>Surah Al-Baqarah dinamakan sempena kisah lembu betina dalam kalangan Bani Israil.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Dan (ingatlah) ketika Musa berkata kepada kaumnya: Sesungguhnya Allah memerintahkan kamu menyembelih seekor lembu betina.' (Surah Al-Baqarah: 67)</blockquote> <h3>Maksud Nama Al-Baqarah</h3> <ul> <li><b>Peristiwa penyembelihan lembu betina:</b> Bani Israil diminta menyembelih lembu tetapi mereka banyak bertanya.</li> <li><b>Pengajaran utama:</b> Kepatuhan kepada perintah Allah tanpa banyak soal.</li> <li><b>Keistimewaan surah:</b> Surah ini mengandungi ayat Kursi dan perlindungan daripada sihir.</li> </ul>,Surah,Meanings Behind Surah Names,Surah Al-Baqarah: The Cow and Its Wisdom,"<p>Surah Al-Baqarah is named after the story of the cow in the time of Bani Israil.</p> <h3>Quranic Evidence</h3> <blockquote>'And [recall] when Moses said to his people, 'Indeed, Allah commands you to slaughter a cow.'' (Surah Al-Baqarah: 67)</blockquote> <h3>Meaning of the Name Al-Baqarah</h3> <ul> <li><b>The story of the cow:</b> Bani Israil were commanded to sacrifice a cow but kept questioning.</li> <li><b>Main lesson:</b> Obedience to Allah without unnecessary argument.</li> <li><b>Specialty of this surah:</b> Contains Ayat Kursi and protection against evil.</li> </ul>",Surah,,,,,
Sebalik Nama Surah,Maksud Surah Al-Ikhlas,"<p>Surah Al-Ikhlas bermaksud ""Keikhlasan"", kerana ia menegaskan keesaan Allah.</p>",Surah,Meanings Behind Surah Names,The Meaning of Surah Al-Ikhlas,"<p>Surah Al-Ikhlas means ""Sincerity"", as it affirms the oneness of Allah.</p>",Surah,,,,,
Sebalik Nama Surah,Surah An-Nas: Memohon Perlindungan dari Godaan Syaitan,"<p>Surah An-Nas dinamakan kerana ia menyeru manusia untuk berlindung kepada Allah dari syaitan dan godaannya.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Katakanlah: Aku berlindung kepada Tuhan manusia, Raja manusia, Sembahan manusia.' (Surah An-Nas: 1-3)</blockquote> <h3>Maksud Nama Surah An-Nas</h3> <ul> <li><b>Nas bermaksud manusia:</b> Menunjukkan keperluan manusia kepada perlindungan Allah.</li> <li><b>Perlindungan dari syaitan:</b> Surah ini mengajarkan kita meminta perlindungan dari bisikan jahat.</li> <li><b>Pelajaran utama:</b> Syaitan menggoda hati manusia dan hanya Allah dapat melindungi kita.</li> </ul>",Surah,Meanings Behind Surah Names,Surah An-Nas: Seeking Protection from Satanic Whispers,"<p>Surah An-Nas is named because it calls on humans to seek refuge in Allah from satanic whispers.</p> <h3>Quranic Evidence</h3> <blockquote>'Say: I seek refuge in the Lord of mankind, The King of mankind, The God of mankind.' (Surah An-Nas: 1-3)</blockquote> <h3>Meaning of the Name An-Nas</h3> <ul> <li><b>Nas means mankind:</b> Demonstrates humanity's dependence on Allah.</li> <li><b>Protection from Satan:</b> This surah teaches us to seek refuge from evil whispers.</li> <li><b>Main lesson:</b> Satan deceives human hearts, and only Allah can protect us.</li> </ul>",Surah,,,,,
Sebalik Nama Surah,Surah Al-Falaq: Perlindungan dari Kejahatan Malam,<p>Surah Al-Falaq dinamakan sempena waktu subuh dan permohonan perlindungan kepada Allah.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Katakanlah: Aku berlindung kepada Tuhan yang menguasai waktu subuh.' (Surah Al-Falaq: 1)</blockquote> <h3>Maksud Nama Surah Al-Falaq</h3> <ul> <li><b>Falaq bermaksud subuh:</b> Tanda peralihan dari gelap kepada cahaya.</li> <li><b>Perlindungan dari kejahatan:</b> Memohon perlindungan Allah daripada sihir dan hasad dengki.</li> <li><b>Pelajaran utama:</b> Hanya Allah yang mampu melindungi hamba-Nya dari bahaya.</li> </ul>,Surah,Meanings Behind Surah Names,Surah Al-Falaq: Protection from Nightly Evils,"<p>Surah Al-Falaq is named after the dawn, signifying a prayer for Allah's protection.</p> <h3>Quranic Evidence</h3> <blockquote>'Say: I seek refuge with the Lord of the daybreak.' (Surah Al-Falaq: 1)</blockquote> <h3>Meaning of the Name Al-Falaq</h3> <ul> <li><b>Falaq means dawn:</b> A transition from darkness to light.</li> <li><b>Protection from evil:</b> Seeking Allah's refuge from sorcery and envy.</li> <li><b>Main lesson:</b> Only Allah can safeguard His servants from harm.</li> </ul>",Surah,,,,,
Sebalik Nama Surah,Surah Al-Kahfi: Gua dan Perlindungan di Akhir Zaman,<p>Surah Al-Kahfi dinamakan berdasarkan kisah pemuda yang berlindung di dalam gua.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'(Ingatlah) ketika pemuda-pemuda itu berlindung ke dalam gua lalu mereka berdoa: Wahai Tuhan kami! Berikanlah rahmat kepada kami dari sisi-Mu.' (Surah Al-Kahfi: 10)</blockquote> <h3>Maksud Nama Al-Kahfi</h3> <ul> <li><b>Gua sebagai perlindungan:</b> Para pemuda berlindung dari kezaliman pemerintah.</li> <li><b>Pelajaran utama:</b> Keimanan yang teguh akan mendapat pertolongan Allah.</li> <li><b>Keutamaan membaca surah ini:</b> Terhindar dari fitnah Dajjal.</li> </ul>,Surah,Meanings Behind Surah Names,Surah Al-Kahfi: The Cave and End-Time Protection,"<p>Surah Al-Kahfi is named after the story of young men seeking refuge in a cave.</p> <h3>Quranic Evidence</h3> <blockquote>'[Mention] when the youths retreated to the cave and said, 'Our Lord, grant us from Yourself mercy.'' (Surah Al-Kahfi: 10)</blockquote> <h3>Meaning of the Name Al-Kahfi</h3> <ul> <li><b>The cave as protection:</b> The young men sought refuge from an oppressive ruler.</li> <li><b>Main lesson:</b> Firm belief in Allah brings divine protection.</li> <li><b>Virtue of reciting this surah:</b> Protection from the trials of Dajjal.</li> </ul>",Surah,,,,,
Sebalik Nama Surah,Surah Maryam: Kemuliaan Seorang Ibu dan Mukjizat Kelahiran Isa AS,"<p>Surah Maryam dinamakan sempena Maryam, ibu kepada Nabi Isa AS, yang Allah muliakan dalam Al-Quran.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Dan (ingatlah kisah) Maryam di dalam Al-Quran, ketika dia menjauhkan diri dari keluarganya ke suatu tempat di sebelah Timur.' (Surah Maryam: 16)</blockquote> <h3>Maksud Nama Surah Maryam</h3> <ul> <li><b>Maryam sebagai wanita suci:</b> Allah memuliakan beliau dengan mukjizat kelahiran Isa AS.</li> <li><b>Keajaiban kelahiran Nabi Isa AS:</b> Lahir tanpa bapa sebagai tanda kekuasaan Allah.</li> <li><b>Pengajaran utama:</b> Kesabaran dan keimanan dalam menerima ujian.</li> </ul>",Surah,Meanings Behind Surah Names,Surah Maryam: The Honor of a Mother and the Miracle Birth of Jesus AS,"<p>Surah Maryam is named after Mary, the mother of Prophet Jesus AS, who is honored in the Quran.</p> <h3>Quranic Evidence</h3> <blockquote>'And mention, [O Muhammad], in the Book [the story of] Mary, when she withdrew from her family to a place toward the east.' (Surah Maryam: 16)</blockquote> <h3>Meaning of the Name Maryam</h3> <ul> <li><b>Maryam as a pure woman:</b> She was honored with the miracle birth of Jesus AS.</li> <li><b>The miraculous birth of Prophet Jesus AS:</b> Born without a father as a sign of Allah's power.</li> <li><b>Main lesson:</b> Patience and faith in facing trials.</li> </ul>",Surah,,,,,
